id_type,id,note,active
Company_Reference_ID,GMS_USA_company,"Global Modern Services, Inc. (USA)",true
Company_Reference_ID,GMS_Sweden_company,Global Modern Services AB (Sweden),true
Company_Reference_ID,GMS_Singapore_company,Global Modern Services Ltd (Singapore),true
Company_Reference_ID,GMS_Canada_company,"Global Modern Services, Ltd (Canada)",true
Company_Reference_ID,GMS_Mexico_company,Global Modern Services S.A. de C.V. (Mexico),true
Company_Reference_ID,GMS_UK_company,"Global Modern Services, PLC (U.K.)",true
Company_Reference_ID,GMS_France_company,Global Modern Services SA (France),true
Company_Reference_ID,GMS_Japan_company,Global Modern Services K.K. (Japan),true
Company_Reference_ID,GMS_Australia_company,Global Modern Services Pty. Ltd. (Australia),true
Company_Reference_ID,GPS_USA_company,"Green Planet Solutions, Inc. (USA)",true
Company_Reference_ID,GMS_Brazil_company,Global Modern Services SA (Brazil),true
Company_Reference_ID,GMS_China_company,Global Modern Services Ltd. (China),true
Company_Reference_ID,GMS_Germany_company,Global Modern Services GmbH (Germany),true
Company_Reference_ID,GMS_Italy_company,Global Modern Services S.p.A (Italy),true
Company_Reference_ID,GMS_India_company,Global Modern Services Ltd. (India),true
Company_Reference_ID,GMS_Philippines_company,Global Modern Services Ltd. Co. (Philippines),true
Company_Reference_ID,GMS_Hong_Kong_company,Global Modern Services LTD (Hong Kong),true
Company_Reference_ID,GMS_Norway_company,Global Modern Services AS (Norway),true
Company_Reference_ID,GMS_Finland_company,Global Modern Services Oy (Finland),true
Company_Reference_ID,GMS_Ireland_company,Global Modern Services Ltd. (Ireland),true
Company_Reference_ID,GMS_Denmark_company,Global Modern Services ApS (Denmark),true
Company_Reference_ID,GMS_Belgium_company,Global Modern Services NV/SA (Belgium),true
Company_Reference_ID,GMS_Netherlands_company,Global Modern Services BV (Netherlands),true
Company_Reference_ID,GMS_UAE_company,Global Modern Services LLC (U.A.E.),true
Company_Reference_ID,GMS_New_Zealand_company,Global Modern Services LTD (New Zealand),true
Company_Reference_ID,GMS_Malaysia_company,Global Modern Services Sdn Bhd (Malaysia),true
Company_Reference_ID,GMS_Russia_company,Global Modern Services LLC (Russia),true
Company_Reference_ID,GMS_Czech_Republic_company,Global Modern Services s.r.o. (Czech Republic),true
Company_Reference_ID,GMS_Poland_Company,Global Modern Services Sp. z.o.o. (Poland),true
Company_Reference_ID,GMS_Indonesia_company,"PT Global Modern Services, Inc (Indonesia)",true
Company_Reference_ID,GMS_Thailand_company,"Global Modern Services Co., Ltd. (Thailand)",true
Company_Reference_ID,GMS_Switzerland_company,Global Modern Services AG (Switzerland),true
Company_Reference_ID,GMS_Austria_company,Global Modern Services GmbH (Austria),true
Company_Reference_ID,GMS_Mulhouse_company,Global Modern Services SA (Mulhouse),true
Company_Reference_ID,PRESTIGE_WORLDWIDE,"Prestige Worldwide, Ltd. (Canada)",true
Company_Reference_ID,Warbucks_Industries,Warbucks Industries,true
Company_Reference_ID,Warbucks_Properties,Warbucks Properties,true
Company_Reference_ID,GMS_Spain_company,Global Modern Services Iberia (Spain),true
Company_Reference_ID,Spectre_Inc,"Spectre, Inc.",true
Company_Reference_ID,GMS_South_Africa_company,Global Modern Services (Pty.) Ltd (South Africa),true
Company_Reference_ID,COMPANY-16-220,Global Modern Services LLC (Vietnam),true
Company_Reference_ID,COMPANY-16-221,Global Modern Services Ltd. (Korea),true
Company_Reference_ID,COMPANY-16-222,Green Planet Solutions K.K. (Japan),true
Company_Reference_ID,COMPANY-16-223,Global Modern Services Sàrl (Luxembourg),true
Company_Reference_ID,COMPANY-17-224,TSTCOMP22 TestComp22,true
